"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470098","7.2.6","41","A","","","0"
"2020","Ontario","2016A000235","Master's","Number of graduates","Number","223","units","0","v90470099","7.3.1","26700","A","","","0"
"2020","Ontario","2016A000235","Master's","Women+","Percent","239","units","0","v90470100","7.3.2","55","A","","","0"
"2020","Ontario","2016A000235","Master's","Average age at graduation","Years","308","units","0","v90470101","7.3.3","29","A","","","0"
"2020","Ontario","2016A000235","Master's","Median age at graduation","Years","308","units","0","v90470102","7.3.4","26","A","","","0"
"2020","Ontario","2016A000235","Master's","Under age 25 at graduation","Percent","239","units","0","v90470103","7.3.5","34","A","","","0"
"2020","Ontario","2016A000235","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470104","7.3.6","21","A","","","0"
"2020","Ontario","2016A000235","Doctorate","Number of graduates","Number","223","units","0","v90470105","7.4.1","2600","A","","","0"
"2020","Ontario","2016A000235","Doctorate","Women+","Percent","239","units","0","v90470106","7.4.2","51","A","","","0"
"2020","Ontario","2016A000235","Doctorate","Average age at graduation","Years","308","units","0","v90470107","7.4.3","35","A","","","0"
"2020","Ontario","2016A000235","Doctorate","Median age at graduation","Years","308","units","0","v90470108","7.4.4","32","A","","","0"
"2020","Ontario","2016A000235","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470109","7.4.5","","x","","","0"
"2020","Ontario","2016A000235","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470110","7.4.6","9","A","","","0"
"2020","Manitoba","2016A000246","College","Number of graduates","Number","223","units","0","v90470111","8.1.1","3700","A","","","0"
"2020","Manitoba","2016A000246","College","Women+","Percent","239","units","0","v90470112","8.1.2","51","A","","","0"
"2020","Manitoba","2016A000246","College","Average age at graduation","Years","308","units","0","v90470113","8.1.3","27","A","","","0"
"2020","Manitoba","2016A000246","College","Median age at graduation","Years","308","units","0","v90470114","8.1.4","23","A","","","0"
"2020","Manitoba","2016A000246","College","Under age 25 at graduation","Percent","239","units","0","v90470115","8.1.5","56","A","","","0"
"2020","Manitoba","2016A000246","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470116","8.1.6","18","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Number of graduates","Number","223","units","0","v90470117","8.2.1","6700","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Women+","Percent","239","units","0","v90470118","8.2.2","60","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Average age at graduation","Years","308","units","0","v90470119","8.2.3","26","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Median age at graduation","Years","308","units","0","v90470120","8.2.4","23","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470121","8.2.5","63","A","","","0"
"2020","Manitoba","2016A000246","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470122","8.2.6","33","A","","","0"
"2020","Manitoba","2016A000246","Master's","Number of graduates","Number","223","units","0","v90470123","8.3.1","1100","A","","","0"
"2020","Manitoba","2016A000246","Master's","Women+","Percent","239","units","0","v90470124","8.3.2","63","A","","","0"
"2020","Manitoba","2016A000246","Master's","Average age at graduation","Years","308","units","0","v90470125","8.3.3","33","A","","","0"
"2020","Manitoba","2016A000246","Master's","Median age at graduation","Years","308","units","0","v90470126","8.3.4","30","A","","","0"
"2020","Manitoba","2016A000246","Master's","Under age 25 at graduation","Percent","239","units","0","v90470127","8.3.5","7","A","","","0"
"2020","Manitoba","2016A000246","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470128","8.3.6","18","A","","","0"
"2020","Manitoba","2016A000246","Doctorate","Number of graduates","Number","223","units","0","v90470129","8.4.1","100","A","","","0"
"2020","Manitoba","2016A000246","Doctorate","Women+","Percent","239","units","0","v90470130","8.4.2","51","B","","","0"
"2020","Manitoba","2016A000246","Doctorate","Average age at graduation","Years","308","units","0","v90470131","8.4.3","35","A","","","0"
"2020","Manitoba","2016A000246","Doctorate","Median age at graduation","Years","308","units","0","v90470132","8.4.4","33","A","","","0"
"2020","Manitoba","2016A000246","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470133","8.4.5","","x","","","0"
"2020","Manitoba","2016A000246","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470134","8.4.6","12","A","","","0"
"2020","Saskatchewan","2016A000247","College","Number of graduates","Number","223","units","0","v90470135","9.1.1","3200","A","","","0"
"2020","Saskatchewan","2016A000247","College","Women+","Percent","239","units","0","v90470136","9.1.2","52","A","","","0"
"2020","Saskatchewan","2016A000247","College","Average age at graduation","Years","308","units","0","v90470137","9.1.3","26","A","","","0"
"2020","Saskatchewan","2016A000247","College","Median age at graduation","Years","308","units","0","v90470138","9.1.4","23","A","","","0"
"2020","Saskatchewan","2016A000247","College","Under age 25 at graduation","Percent","239","units","0","v90470139","9.1.5","53","A","","","0"
"2020","Saskatchewan","2016A000247","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470140","9.1.6","21","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Number of graduates","Number","223","units","0","v90470141","9.2.1","6000","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Women+","Percent","239","units","0","v90470142","9.2.2","61","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Average age at graduation","Years","308","units","0","v90470143","9.2.3","25","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Median age at graduation","Years","308","units","0","v90470144","9.2.4","23","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470145","9.2.5","62","A","","","0"
"2020","Saskatchewan","2016A000247","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470146","9.2.6","32","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Number of graduates","Number","223","units","0","v90470147","9.3.1","1300","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Women+","Percent","239","units","0","v90470148","9.3.2","59","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Average age at graduation","Years","308","units","0","v90470149","9.3.3","32","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Median age at graduation","Years","308","units","0","v90470150","9.3.4","29","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Under age 25 at graduation","Percent","239","units","0","v90470151","9.3.5","14","A","","","0"
"2020","Saskatchewan","2016A000247","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470152","9.3.6","22","A","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Number of graduates","Number","223","units","0","v90470153","9.4.1","200","A","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Women+","Percent","239","units","0","v90470154","9.4.2","37","B","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Average age at graduation","Years","308","units","0","v90470155","9.4.3","37","A","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Median age at graduation","Years","308","units","0","v90470156","9.4.4","35","A","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470157","9.4.5","","x","","","0"
"2020","Saskatchewan","2016A000247","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470158","9.4.6","11","B","","","0"
"2020","Alberta","2016A000248","College","Number of graduates","Number","223","units","0","v90470159","10.1.1","19200","A","","","0"
"2020","Alberta","2016A000248","College","Women+","Percent","239","units","0","v90470160","10.1.2","60","A","","","0"
"2020","Alberta","2016A000248","College","Average age at graduation","Years","308","units","0","v90470161","10.1.3","27","A","","","0"
"2020","Alberta","2016A000248","College","Median age at graduation","Years","308","units","0","v90470162","10.1.4","23","A","","","0"
"2020","Alberta","2016A000248","College","Under age 25 at graduation","Percent","239","units","0","v90470163","10.1.5","53","A","","","0"
"2020","Alberta","2016A000248","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470164","10.1.6","26","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Number of graduates","Number","223","units","0","v90470165","10.2.1","19800","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Women+","Percent","239","units","0","v90470166","10.2.2","61","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Average age at graduation","Years","308","units","0","v90470167","10.2.3","26","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Median age at graduation","Years","308","units","0","v90470168","10.2.4","23","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470169","10.2.5","59","A","","","0"
"2020","Alberta","2016A000248","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470170","10.2.6","32","A","","","0"
"2020","Alberta","2016A000248","Master's","Number of graduates","Number","223","units","0","v90470171","10.3.1","5000","A","","","0"
"2020","Alberta","2016A000248","Master's","Women+","Percent","239","units","0","v90470172","10.3.2","64","A","","","0"
"2020","Alberta","2016A000248","Master's","Average age at graduation","Years","308","units","0","v90470173","10.3.3","34","A","","","0"
"2020","Alberta","2016A000248","Master's","Median age at graduation","Years","308","units","0","v90470174","10.3.4","30","A","","","0"
"2020","Alberta","2016A000248","Master's","Under age 25 at graduation","Percent","239","units","0","v90470175","10.3.5","12","A","","","0"
"2020","Alberta","2016A000248","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470176","10.3.6","21","A","","","0"
"2020","Alberta","2016A000248","Doctorate","Number of graduates","Number","223","units","0","v90470177","10.4.1","700","A","","","0"
